City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
3026285,chateaudun,FR,1644100011,48.0833,1.3333,39.94,75,93,13.09
2449893,tessalit,ML,1644100045,20.1986,1.0114,64.11,13,0,10.42
3013633,havre,FR,1644100124,49.5833,0.3333,47.97,71,0,16.11
2654970,brae,GB,1644100006,60.3964,-1.353,37.31,59,100,37.02
2294915,takoradi,GH,1644100087,4.8845,-1.7554,80.33,85,20,8.88
2303611,axim,GH,1644100097,4.8699,-2.2405,79.79,84,30,6.15
2458334,douentza,ML,1644100011,14.9951,-2.9517,69.13,11,0,5.5
2460489,bandiagara,ML,1644100130,14.3501,-3.6104,70.25,10,0,10.38
2646088,inverness,GB,1644100091,57.4791,-4.224,36.21,82,47,3.0
3129371,arroyo,ES,1644100121,41.6096,-4.7969,35.6,83,0,11.5
2618795,klaksvik,FO,1644100006,62.2266,-6.589,32.92,81,78,23.02
2281120,tabou,CI,1644100092,4.423,-7.3528,79.97,84,10,8.84
7117100,vila,PT,1644100019,42.0304,-8.1588,39.33,81,0,4.45
2738381,lata,PT,1644100002,40.1629,-8.3327,49.06,78,0,4.0
2264923,peniche,PT,1644099999,39.3558,-9.3811,54.88,83,0,14.58
2402689,zimmi,SL,1644100119,7.3153,-11.3061,74.89,93,19,2.26
2409914,bonthe,SL,1644100103,7.5264,-12.505,77.52,84,42,7.47
2381334,atar,MR,1644100030,20.5169,-13.0499,73.15,10,0,4.12
2512186,puerto del rosario,ES,1644100093,28.5004,-13.8627,65.88,82,0,10.36
2630299,hofn,IS,1644100067,64.2539,-15.2082,27.19,61,72,11.83
2374583,bubaque,GW,1644100115,11.2833,-15.8333,78.17,71,1,13.11
2377450,nouakchott,MR,1644099991,18.0858,-15.9785,69.73,51,0,13.09
2270385,camacha,PT,1644099914,33.0833,-16.3333,62.53,82,40,20.71
2377457,nouadhibou,MR,1644100073,20.931,-17.0347,66.18,94,0,14.97
2264557,ponta do sol,PT,1644099848,32.6667,-17.1,66.0,55,4,11.32
2629833,husavik,IS,1644100021,66.0449,-17.3389,19.31,96,100,31.56
2514651,los llanos de aridane,ES,1644100051,28.6585,-17.9182,63.12,47,0,4.0
3412093,vestmannaeyjar,IS,1644100018,63.4427,-20.2734,29.3,67,92,10.67
3413604,eyrarbakki,IS,1644099992,63.863,-21.1481,24.85,81,100,11.07
3416888,grindavik,IS,1644100022,63.8424,-22.4338,25.27,80,75,4.61
3374333,praya,CV,1644100045,14.9215,-23.5087,72.14,68,0,13.8
3414079,olafsvik,IS,1644099940,64.8945,-23.7142,30.72,86,100,36.13
3374210,sao filipe,CV,1644100112,14.8961,-24.4956,73.15,70,0,10.2
3372472,vila franca do campo,PT,1644100069,37.7167,-25.4333,59.2,82,89,11.39
3372707,ribeira grande,PT,1644099987,38.5167,-28.7,60.33,76,28,11.23
3386213,touros,BR,1644100009,-5.1989,-35.4608,81.5,69,10,13.31
3465329,coruripe,BR,1644099930,-10.1256,-36.1756,79.7,69,100,12.97
3461289,indiaroba,BR,1644100123,-11.5192,-37.5117,77.9,78,74,4.52
3424607,tasiilaq,GL,1644099876,65.6145,-37.6368,17.76,59,97,10.22
3466980,caravelas,BR,1644099728,-17.7125,-39.2481,77.67,79,100,9.08
3465769,conceicao da barra,BR,1644100070,-18.5933,-39.7322,76.5,82,100,9.4
3393692,itarema,BR,1644100076,-2.9248,-39.9167,79.5,77,11,10.87
3445026,vila velha,BR,1644099771,-20.3297,-40.2925,78.75,87,75,8.01
3448903,sao joao da barra,BR,1644099823,-21.6403,-41.0511,77.36,83,32,26.91
3471451,arraial do cabo,BR,1644100037,-22.9661,-42.0278,80.46,78,0,12.66
3385899,tutoia,BR,1644100101,-2.7619,-42.2744,82.38,82,100,12.06
3403251,canto do buriti,BR,1644099995,-8.11,-42.9444,78.46,65,33,4.05
3403309,cantanhede,BR,1644100067,-3.6333,-44.3767,74.57,97,100,3.36
3421765,nanortalik,GL,1644100069,60.1432,-45.2371,9.68,59,75,14.05
3461425,ilhabela,BR,1644100057,-23.7781,-45.3581,78.13,90,100,6.08
3402648,carutapera,BR,1644100005,-1.195,-46.02,75.49,94,100,7.09
3420846,qaqortoq,GL,1644100116,60.7167,-46.0333,1.9,74,52,6.67
3421719,narsaq,GL,1644100093,60.9167,-46.05,1.62,71,42,7.45
3459785,joao pinheiro,BR,1644100085,-17.7425,-46.1725,73.18,84,100,2.75
3448403,sao pedro,BR,1644100077,-22.5486,-47.9139,74.19,97,96,6.67
3407357,araguaina,BR,1644100118,-7.1911,-48.2072,78.3,80,79,2.75
3474574,palmas,BR,1644100063,-10.2128,-48.3603,82.27,78,40,4.61
3461370,imbituba,BR,1644100080,-28.24,-48.6703,76.89,90,80,2.17
3401845,conceicao do araguaia,BR,1644100019,-8.2578,-49.2647,78.04,89,61,4.45
3421193,paamiut,GL,1644100034,61.994,-49.6678,-4.04,86,77,10.51
3466704,castro,BR,1644099860,-24.7911,-50.0119,67.98,96,68,9.35
3466165,cidreira,BR,1644099848,-30.1811,-50.2056,74.91,89,100,3.87
3423146,ilulissat,GL,1644099798,69.2167,-51.1,-0.9,75,100,8.41
3421319,nuuk,GL,1644099984,64.1835,-51.7216,7.41,85,100,6.91
3407762,amapa,BR,1644100132,1.0,-52.0,73.45,98,96,2.86
3451138,rio grande,BR,1644099956,-32.035,-52.0986,74.95,75,29,9.84
3470709,barra do garcas,BR,1644099799,-15.89,-52.2567,79.41,77,86,0.83
3382160,cayenne,GF,1644100030,4.9333,-52.3333,81.09,84,75,5.99
6167817,torbay,CA,1644099776,47.6666,-52.7314,50.58,94,100,29.93
3424901,aasiaat,GL,1644100055,68.7098,-52.8699,-7.26,85,98,7.65
3421982,maniitsoq,GL,1644100107,65.4167,-52.9,4.35,95,100,9.57
5905393,bonavista,CA,1644100113,48.6499,-53.1147,42.12,99,100,7.09
3443061,chuy,UY,1644099810,-33.6971,-53.4616,70.03,84,65,9.33
3422683,kangaatsiaq,GL,1644100106,68.3065,-53.4641,-7.87,96,76,6.87
3450083,santa maria,BR,1644099876,-29.6842,-53.8069,81.7,78,20,4.61
3428068,san vicente,AR,1644099862,-26.6167,-54.1333,71.35,85,100,0.76
3440777,rocha,UY,1644100038,-34.4833,-54.3333,67.62,78,33,12.12
3381538,grand-santi,GF,1644100099,4.25,-54.3833,73.6,98,60,3.51
3465228,coxim,BR,1644099992,-18.5067,-54.76,78.73,86,87,3.27
3436616,ygatimi,PY,1644099988,-24.0833,-55.5,72.1,94,98,1.32
3418910,upernavik,GL,1644099787,72.7868,-56.1549,-4.14,99,100,2.8
3424941,miquelon,PM,1644100081,47.0975,-56.3814,35.6,99,100,14.05
3430863,mar del plata,AR,1644100015,-38.0023,-57.5575,64.09,81,100,1.99
3452712,porto murtinho,BR,1644099863,-21.6989,-57.8825,76.53,91,94,8.39
3374083,bathsheba,BB,1644100020,13.2167,-59.5167,79.41,69,20,10.36
3373652,oistins,BB,1644100008,13.0667,-59.5333,78.89,69,20,10.36
3924679,vilhena,BR,1644100054,-12.7406,-60.1458,79.02,78,20,6.91
3577933,chateaubelair,VC,1644100107,13.2833,-61.25,77.61,73,40,5.75
6111867,port hawkesbury,CA,1644100076,45.6169,-61.3485,26.19,90,100,16.11
3580279,gouyave,GD,1644100082,12.1646,-61.7296,79.57,74,20,18.41
3839982,punta alta,AR,1644100072,-38.8759,-62.0736,63.12,60,100,18.37
3625710,upata,VE,1644100017,8.0086,-62.3989,81.3,50,79,5.26
3832899,viedma,AR,1644100026,-40.8135,-62.9967,62.47,48,66,13.62
3855075,general pico,AR,1644100046,-35.6566,-63.7568,71.17,36,61,13.04
3839307,rawson,AR,1644099928,-43.3002,-65.1023,62.17,45,0,10.49
3838233,salta,AR,1644100081,-24.7859,-65.4117,75.49,57,75,3.0
6096551,pangnirtung,CA,1644099912,66.1451,-65.7125,-27.31,100,100,1.14
3625428,venezuela,VE,1644100068,8.0,-66.0,94.59,29,22,8.01
5915359,cap-chat,CA,1644100021,49.1001,-66.6821,5.0,66,100,13.8
3662927,pauini,BR,1644100117,-7.7136,-66.9764,76.42,86,100,2.04
3855065,general roca,AR,1644099840,-39.0333,-67.5833,77.4,26,0,8.93
3843123,neuquen,AR,1644099997,-38.9516,-68.0591,76.89,33,0,8.05
3833367,ushuaia,AR,1644099779,-54.8,-68.3,56.82,58,40,24.16
5983720,iqaluit,CA,1644099804,63.7506,-68.5145,-27.67,68,75,2.3
3837213,san juan,AR,1644099938,-31.5375,-68.5364,66.54,49,89,19.95
5924351,clyde river,CA,1644100040,70.4692,-68.5914,-28.97,68,75,5.75
3931470,puerto maldonado,PE,1644100047,-12.6,-69.1833,78.42,93,99,2.06
3838859,rio gallegos,AR,1644099997,-51.6226,-69.2181,69.85,37,40,25.32
3831208,qaanaaq,GL,1644099826,77.484,-69.3632,1.17,97,100,2.62
3492908,santo domingo,DO,1644100060,18.5001,-69.9886,80.24,74,40,9.22
3577154,oranjestad,AW,1644100041,12.524,-70.027,80.55,65,20,12.66
3892454,diego de almagro,CL,1644099986,-26.3667,-70.05,78.76,19,0,11.83
3928128,tacna,PE,1644100077,-18.0056,-70.2483,68.2,60,0,10.36
6620467,saint-jean-port-joli,CA,1644100042,47.2171,-70.2658,11.08,75,35,5.14
3664243,feijo,BR,1644100059,-8.1642,-70.3536,80.06,81,98,2.75
3870243,taltal,CL,1644099992,-25.4,-70.4833,71.15,63,23,5.21
3874787,punta arenas,CL,1644099599,-53.15,-70.9167,60.91,59,75,21.85
3893629,coquimbo,CL,1644100094,-29.9533,-71.3436,65.93,77,75,11.5
3868626,valparaiso,CL,1644100067,-33.0393,-71.6273,80.83,57,0,16.11
3894426,coihaique,CL,1644099777,-45.5752,-72.0662,68.61,49,75,9.22
3628473,san cristobal,VE,1644100064,7.7669,-72.225,73.58,85,84,2.55
4946620,palmer,US,1644100108,42.1584,-72.3287,21.81,58,20,3.0
3893726,constitucion,CL,1644099987,-35.3333,-72.4167,67.78,60,2,16.2
3662761,porto walter,BR,1644100129,-8.2686,-72.7439,86.04,56,99,5.57
5126209,mastic beach,US,1644100081,40.7668,-72.8521,26.64,61,54,5.99
3893894,concepcion,CL,1644099980,-36.827,-73.0498,73.2,53,0,18.41
3870282,talcahuano,CL,1644099987,-36.7167,-73.1167,73.08,53,0,18.41
5238499,middlebury,US,1644099989,44.0153,-73.1673,15.19,55,0,12.66
5282297,bethel,US,1644100035,41.3712,-73.414,24.89,71,0,1.01
3883457,lebu,CL,1644100016,-37.6167,-73.65,62.2,75,1,20.09
3899695,ancud,CL,1644099923,-41.8697,-73.8203,68.23,63,15,4.76
5106841,albany,US,1644099998,42.6001,-73.9662,17.1,55,3,4.0
3792382,cartagena del chaira,CO,1644100017,1.3349,-74.8429,78.08,82,65,3.89
5919850,chapais,CA,1644100023,49.7834,-74.8492,-2.42,86,94,7.56
3672077,planadas,CO,1644100089,3.197,-75.6451,79.23,86,87,2.19
5110365,broome,US,1644099953,42.2506,-75.833,16.21,69,0,1.99
3932145,pisco,PE,1644099895,-13.7,-76.2167,74.01,83,0,8.05
4362001,mayo,US,1644100101,38.8876,-76.5119,32.74,48,0,4.0
3571913,marsh harbour,BS,1644100003,26.5412,-77.0636,74.07,59,0,6.93
3939761,hualmay,PE,1644100105,-11.0964,-77.6139,74.16,73,21,11.88
3680539,cuaspud,CO,1644100129,0.8628,-77.7263,55.24,94,75,0.0
3939168,huarmey,PE,1644099898,-10.0681,-78.1522,75.25,73,12,11.88
5122534,jamestown,US,1644099702,42.097,-79.2353,19.04,33,20,4.61
4149959,cape canaveral,US,1644100029,28.4058,-80.6048,62.04,83,100,9.22
6078372,moose factory,CA,1644100016,51.2585,-80.6094,1.4,42,0,0.0
3691954,sechura,PE,1644100069,-5.5569,-80.8222,81.23,55,15,18.41
3694112,paita,PE,1644099949,-5.0892,-81.1144,74.43,73,3,17.6
3691582,talara,PE,1644100078,-4.5772,-81.2719,74.26,74,7,12.68
3670218,san andres,CO,1644100009,12.5847,-81.7006,82.42,74,20,8.05
5962442,goderich,CA,1644100033,43.7501,-81.7165,17.92,67,98,6.91
4160812,key west,US,1644099791,24.5557,-81.7826,82.4,69,0,8.05
4231997,avera,US,1644099792,33.194,-82.5271,51.75,36,3,7.07
4297983,lexington,US,1644099959,37.9887,-84.4777,28.54,69,0,4.61
4513583,hamilton,US,1644099901,39.1834,-84.5333,25.59,75,75,3.0
3622716,nicoya,CR,1644100077,10.1483,-85.452,87.35,30,4,17.29
4922388,kokomo,US,1644099883,40.4864,-86.1336,22.93,71,0,1.99
4301317,morehead,US,1644100058,37.2711,-87.1764,31.14,61,5,1.99
4891382,evanston,US,1644100030,42.0411,-87.6901,21.58,57,20,7.0
3521972,panaba,MX,1644099947,21.2833,-88.2667,73.96,82,84,14.85
3581194,san ignacio,BZ,1644100063,17.1561,-89.0714,69.94,100,100,9.22
3652758,puerto baquerizo moreno,EC,1644100125,-0.9,-89.6,81.59,78,20,13.8
4319518,chalmette,US,1644100052,29.9427,-89.9634,51.85,45,0,7.0
4393451,kennett,US,1644100019,36.2362,-90.0556,34.03,62,0,4.61
3652764,puerto ayora,EC,1644099771,-0.7393,-90.3518,78.55,85,70,5.99
4328010,houma,US,1644100058,29.5958,-90.7195,52.0,38,0,13.8
5888001,atikokan,CA,1644100053,48.7555,-91.6216,10.65,94,100,7.83
4406282,rolla,US,1644100125,37.9514,-91.7713,42.24,43,0,7.0
5044290,saint anthony,US,1644099913,45.0205,-93.218,25.14,63,0,5.01
5051640,waconia,US,1644100040,44.8508,-93.7869,25.77,72,64,15.01
4692856,galveston,US,1644100010,29.3669,-94.9669,53.13,38,0,5.75
5067114,douglas,US,1644099893,41.3,-96.167,55.22,27,0,1.99
4552215,stillwater,US,1644100080,36.1156,-97.0584,46.81,34,0,20.71
3520994,puerto escondido,MX,1644100063,15.85,-97.0667,85.03,65,20,6.91
4735966,temple,US,1644099872,31.0982,-97.3428,52.36,31,0,8.05
4726521,san patricio,US,1644100026,28.017,-97.5169,55.81,28,0,4.85
6165406,thompson,CA,1644099890,55.7435,-97.8558,-9.24,59,75,3.44
3514633,vista hermosa,MX,1644100130,19.5167,-99.2167,69.19,32,40,9.22
5935341,dauphin,CA,1644099771,51.1494,-100.0502,-2.06,78,100,6.91
5533366,west odessa,US,1644100037,31.8424,-102.4988,50.72,22,0,14.97
3996426,matamoros,MX,1644100073,25.5333,-103.25,57.31,35,20,6.91
4013679,coahuayana,MX,1644100080,18.7333,-103.6833,89.08,46,14,8.14
5422191,fountain,US,1644100104,38.6822,-104.7008,53.06,26,0,9.22
5917430,caronport,CA,1644100053,50.4501,-105.8179,19.58,94,99,10.69
4012593,creel,MX,1644100078,27.75,-107.6333,54.97,25,0,13.02
3985710,cabo san lucas,MX,1644100019,22.8909,-109.9124,74.61,63,20,4.0
5314245,show low,US,1644100031,34.2542,-110.0298,46.08,24,0,11.5
3995236,mulege,MX,1644100128,26.8833,-111.9833,65.32,47,0,12.57
5546220,saint george,US,1644100044,37.1041,-113.5841,61.27,17,0,3.0
6104841,pincher creek,CA,1644100065,49.4833,-113.952,44.76,47,75,17.27
4021858,guerrero negro,MX,1644099861,27.9769,-114.0611,70.09,22,0,7.52
5686121,whitefish,US,1644100131,48.4111,-114.3376,42.55,52,100,5.75
6185377,yellowknife,CA,1644099995,62.456,-114.3525,-9.71,86,20,5.75
5287565,bullhead city,US,1644100049,35.1478,-114.5683,71.28,13,0,27.63
3984997,san quintin,MX,1644099968,30.4833,-115.95,63.0,30,0,9.24
5367788,lompoc,US,1644100086,34.6391,-120.4579,75.51,31,0,13.8
5374376,monterey,US,1644099996,36.2505,-121.2516,63.27,29,100,1.81
5364271,laguna,US,1644099997,38.421,-121.4238,68.65,46,0,1.01
5380437,pacific grove,US,1644100082,36.6177,-121.9166,68.58,51,0,1.01
5391959,san francisco,US,1644099322,37.7749,-122.4194,66.96,53,100,1.99
5955902,fort nelson,CA,1644099813,58.8053,-122.7002,26.17,96,100,2.08
5733351,jackson,US,1644100044,42.4165,-122.8345,58.91,47,0,0.0
5563839,fortuna,US,1644100051,40.5982,-124.1573,65.43,60,0,1.01
5881688,fort saint james,CA,1644099994,54.4333,-124.25,36.63,93,87,5.66
6098642,parksville,CA,1644100118,49.3163,-124.3195,46.72,86,100,0.0
6089245,norman wells,CA,1644100027,65.282,-126.8329,-3.51,90,97,6.85
6170031,tuktoyaktuk,CA,1644099988,69.4541,-133.0374,-32.8,75,20,11.5
4030556,rikitea,PF,1644099988,-23.1203,-134.9692,79.09,73,96,10.54
5882953,aklavik,CA,1644100079,68.2191,-135.0107,-35.57,66,40,0.0
5557293,sitka,US,1644100041,57.0531,-135.33,42.69,75,100,20.71
5969025,haines junction,CA,1644099868,60.7522,-137.5108,31.95,69,100,6.91
4020109,atuona,PF,1644099752,-9.8,-139.0333,79.03,77,6,22.24
5861897,fairbanks,US,1644100100,64.8378,-147.7164,11.3,77,100,0.0
5859699,college,US,1644100039,64.8569,-147.8028,11.28,77,75,3.44
4033557,tautira,PF,1644099953,-17.7333,-149.15,86.02,74,27,19.55
4034551,faanui,PF,1644099991,-16.4833,-151.75,81.68,72,13,19.51
5866583,kodiak,US,1644099890,57.79,-152.4072,36.91,87,100,5.75
5855927,hilo,US,1644099441,19.7297,-155.09,75.79,79,100,5.75
5847411,kahului,US,1644099949,20.8947,-156.47,82.42,66,40,11.5
5880054,barrow,US,1644099791,71.2906,-156.7887,-18.38,69,0,12.66
5856516,ahuimanu,US,1644100046,21.4447,-157.8378,80.78,67,75,5.01
5850554,makakilo city,US,1644100036,21.3469,-158.0858,79.61,64,100,8.05
5851349,nanakuli,US,1644100033,21.3906,-158.1547,81.03,63,100,8.05
5848280,kapaa,US,1644099772,22.0752,-159.319,79.48,67,0,1.99
4035715,avarua,CK,1644099838,-21.2078,-159.775,82.45,78,100,14.97
4036284,alofi,NU,1644099884,-19.0595,-169.9187,80.49,89,98,8.05
4031637,lavrentiya,RU,1644100061,65.5833,-171.0,-15.97,94,9,9.64
4031574,provideniya,RU,1644099886,64.3833,-173.3,-4.45,85,2,10.25
4032243,vaini,TO,1644099766,-21.2,-175.2,78.96,100,100,14.97
4031742,egvekinot,RU,1644100080,66.3167,-179.1667,-9.54,86,10,12.46
